10959,More Prekshagruha,t,2021-10-26 12:01:35.02255+05:30,2021-10-26 12:01:35.022568+05:30,,
10960,Elpro Company,t,2021-10-26 12:01:35.026692+05:30,2021-10-26 12:01:35.02671+05:30,,
10961,Darshan Hall,t,2021-10-26 12:01:35.031136+05:30,2021-10-26 12:01:35.031154+05:30,,
10962,Kalikamata Mandir,t,2021-10-26 12:01:35.035649+05:30,2021-10-26 12:01:35.035667+05:30,,
10963,Chinchwadgaon,t,2021-10-26 12:01:35.039973+05:30,2021-10-26 12:01:35.039991+05:30,,
10964,Ma Na Pa Main Bus Stand,t,2021-10-26 12:01:35.044461+05:30,2021-10-26 12:01:35.044478+05:30,,
10965,Shivaji Maharaj Putla,t,2021-10-26 12:01:35.049689+05:30,2021-10-26 12:01:35.049708+05:30,,
10966,Lokmangal,t,2021-10-26 12:01:35.053078+05:30,2021-10-26 12:01:35.053095+05:30,,
10967,Patil Estate,t,2021-10-26 12:01:35.056743+05:30,2021-10-26 12:01:35.05676+05:30,,
10968,Labour Office,t,2021-10-26 12:01:35.06005+05:30,2021-10-26 12:01:35.060067+05:30,,
10969,Wakdewadi,t,2021-10-26 12:01:35.063359+05:30,2021-10-26 12:01:35.063375+05:30,,
10970,Mariaai Gate,t,2021-10-26 12:01:35.06671+05:30,2021-10-26 12:01:35.066726+05:30,,
10971,Poultry Farm Mumbai Road,t,2021-10-26 12:01:35.07004+05:30,2021-10-26 12:01:35.070057+05:30,,
10972,Raja Bungalow,t,2021-10-26 12:01:35.073574+05:30,2021-10-26 12:01:35.073591+05:30,,
10973,Khadki Post,t,2021-10-26 12:01:35.076918+05:30,2021-10-26 12:01:35.076935+05:30,,
10974,Factory Hospital,t,2021-10-26 12:01:35.080406+05:30,2021-10-26 12:01:35.080423+05:30,,
10975,Khadki Station,t,2021-10-26 12:01:35.083763+05:30,2021-10-26 12:01:35.08378+05:30,,
10976,Gopi Chal,t,2021-10-26 12:01:35.087157+05:30,2021-10-26 12:01:35.087174+05:30,,
10977,Bopodi,t,2021-10-26 12:01:35.090812+05:30,2021-10-26 12:01:35.090829+05:30,,
10978,Dapodi,t,2021-10-26 12:01:35.094221+05:30,2021-10-26 12:01:35.094238+05:30,,
10979,Phugewadi,t,2021-10-26 12:01:35.097533+05:30,2021-10-26 12:01:35.097549+05:30,,
10980,Sandvik Company,t,2021-10-26 12:01:35.100836+05:30,2021-10-26 12:01:35.100872+05:30,,
10981,Alfa Laval Company,t,2021-10-26 12:01:35.10439+05:30,2021-10-26 12:01:35.104407+05:30,,
10982,Marshal,t,2021-10-26 12:01:35.107736+05:30,2021-10-26 12:01:35.107754+05:30,,
10983,Kasarwadi,t,2021-10-26 12:01:35.111222+05:30,2021-10-26 12:01:35.11124+05:30,,
10984,Nashik Phata,t,2021-10-26 12:01:35.114608+05:30,2021-10-26 12:01:35.114624+05:30,,
10985,Vallabhnagar,t,2021-10-26 12:01:35.118035+05:30,2021-10-26 12:01:35.118051+05:30,,
10986,Sant Tukaramnagar,t,2021-10-26 12:01:35.121654+05:30,2021-10-26 12:01:35.121672+05:30,,
10987,YCM Hospital,t,2021-10-26 12:01:35.125052+05:30,2021-10-26 12:01:35.125069+05:30,,
10988,Maheshnagar,t,2021-10-26 12:01:35.128412+05:30,2021-10-26 12:01:35.128429+05:30,,
10989,Nehrunagar Depot,t,2021-10-26 12:01:35.132054+05:30,2021-10-26 12:01:35.132071+05:30,,
10990,Nehrunagar,t,2021-10-26 12:01:35.135487+05:30,2021-10-26 12:01:35.135503+05:30,,
10991,HA Corner,t,2021-10-26 12:01:35.138979+05:30,2021-10-26 12:01:35.138997+05:30,,
10992,Kamgarnagar,t,2021-10-26 12:01:35.142355+05:30,2021-10-26 12:01:35.142373+05:30,,
10993,Mahindra Company,t,2021-10-26 12:01:35.145819+05:30,2021-10-26 12:01:35.145836+05:30,,
10994,Pimpri,t,2021-10-26 12:01:35.149211+05:30,2021-10-26 12:01:35.149228+05:30,,
10995,Finolex,t,2021-10-26 12:01:35.1525+05:30,2021-10-26 12:01:35.152518+05:30,,
10996,Empire Estate,t,2021-10-26 12:01:35.156185+05:30,2021-10-26 12:01:35.156201+05:30,,
10997,Chinchwad Station,t,2021-10-26 12:01:35.159659+05:30,2021-10-26 12:01:35.159677+05:30,,
10998,Lokmanya Hospital,t,2021-10-26 12:01:35.163268+05:30,2021-10-26 12:01:35.163284+05:30,,
10999,More Prekshagruha,t,2021-10-26 12:01:35.166732+05:30,2021-10-26 12:01:35.166749+05:30,,
11000,Elpro Company,t,2021-10-26 12:01:35.170141+05:30,2021-10-26 12:01:35.170158+05:30,,
11001,Darshan Hall,t,2021-10-26 12:01:35.173755+05:30,2021-10-26 12:01:35.173772+05:30,,
11002,Kalikamata Mandir,t,2021-10-26 12:01:35.177188+05:30,2021-10-26 12:01:35.177207+05:30,,
11003,Chinchwadgaon,t,2021-10-26 12:01:35.180604+05:30,2021-10-26 12:01:35.180622+05:30,,
11004,Khadki Bazar,t,2021-10-26 12:01:35.184219+05:30,2021-10-26 12:01:35.184236+05:30,,
11005,Power House Khadki,t,2021-10-26 12:01:35.187864+05:30,2021-10-26 12:01:35.187889+05:30,,
11006,Ammunition Factory,t,2021-10-26 12:01:35.191248+05:30,2021-10-26 12:01:35.191265+05:30,,
11007,Arsenal Factory Road,t,2021-10-26 12:01:35.194666+05:30,2021-10-26 12:01:35.194683+05:30,,
11008,512,t,2021-10-26 12:01:35.198029+05:30,2021-10-26 12:01:35.198046+05:30,,
11009,Ordinance Club,t,2021-10-26 12:01:35.201476+05:30,2021-10-26 12:01:35.201493+05:30,,
11010,Mula House,t,2021-10-26 12:01:35.205038+05:30,2021-10-26 12:01:35.205055+05:30,,
11011,Mhasoba Mandir,t,2021-10-26 12:01:35.208367+05:30,2021-10-26 12:01:35.208384+05:30,,
11012,Shantinagar,t,2021-10-26 12:01:35.211791+05:30,2021-10-26 12:01:35.211808+05:30,,
11013,Sathe Biscuit,t,2021-10-26 12:01:35.215224+05:30,2021-10-26 12:01:35.215241+05:30,,
11014,Vishrantwadi,t,2021-10-26 12:01:35.218524+05:30,2021-10-26 12:01:35.218542+05:30,,
11015,Dagadikhan,t,2021-10-26 12:01:35.222006+05:30,2021-10-26 12:01:35.222023+05:30,,
11016,Bhairavnagar Dhanori Road,t,2021-10-26 12:01:35.225283+05:30,2021-10-26 12:01:35.2253+05:30,,
11017,Gokulnagar Dhanori Road,t,2021-10-26 12:01:35.228523+05:30,2021-10-26 12:01:35.228541+05:30,,
11018,Gurudev Dattanagar,t,2021-10-26 12:01:35.231898+05:30,2021-10-26 12:01:35.231916+05:30,,
11019,Dhanori Shala,t,2021-10-26 12:01:35.235259+05:30,2021-10-26 12:01:35.235276+05:30,,
11020,Dhanorigaon,t,2021-10-26 12:01:35.238739+05:30,2021-10-26 12:01:35.238756+05:30,,
11021,Madhavnagar Dhanori,t,2021-10-26 12:01:35.242123+05:30,2021-10-26 12:01:35.242141+05:30,,
11022,Kamalpark,t,2021-10-26 12:01:35.245571+05:30,2021-10-26 12:01:35.245588+05:30,,
11023,Kamalpark,t,2021-10-26 12:01:35.249614+05:30,2021-10-26 12:01:35.249643+05:30,,
11024,Madhavnagar Dhanori,t,2021-10-26 12:01:35.254911+05:30,2021-10-26 12:01:35.254941+05:30,,
11025,Dhanorigaon,t,2021-10-26 12:01:35.259986+05:30,2021-10-26 12:01:35.260015+05:30,,
11026,Dhanori Shala,t,2021-10-26 12:01:35.264826+05:30,2021-10-26 12:01:35.264888+05:30,,
11027,Gurudev Dattanagar,t,2021-10-26 12:01:35.26967+05:30,2021-10-26 12:01:35.269698+05:30,,
11028,Gokulnagar Dhanori Road,t,2021-10-26 12:01:35.274411+05:30,2021-10-26 12:01:35.27444+05:30,,
11029,Bhairavnagar Dhanori Road,t,2021-10-26 12:01:35.279262+05:30,2021-10-26 12:01:35.27929+05:30,,
11030,Dagadikhan,t,2021-10-26 12:01:35.284047+05:30,2021-10-26 12:01:35.284075+05:30,,
11031,Vishrantwadi,t,2021-10-26 12:01:35.288774+05:30,2021-10-26 12:01:35.288803+05:30,,
11032,Sathe Biscuit,t,2021-10-26 12:01:35.293536+05:30,2021-10-26 12:01:35.293564+05:30,,
11033,Shantinagar,t,2021-10-26 12:01:35.298358+05:30,2021-10-26 12:01:35.298386+05:30,,
11034,Mhasoba Mandir,t,2021-10-26 12:01:35.304671+05:30,2021-10-26 12:01:35.304716+05:30,,
11035,Mula House,t,2021-10-26 12:01:35.3099+05:30,2021-10-26 12:01:35.309932+05:30,,
11036,Ordinance Club,t,2021-10-26 12:01:35.315068+05:30,2021-10-26 12:01:35.315096+05:30,,
11037,512,t,2021-10-26 12:01:35.321847+05:30,2021-10-26 12:01:35.321911+05:30,,
11038,Arsenal Factory Road,t,2021-10-26 12:01:35.326879+05:30,2021-10-26 12:01:35.326916+05:30,,
11039,Ammunition Factory,t,2021-10-26 12:01:35.332029+05:30,2021-10-26 12:01:35.332058+05:30,,
11040,Power House Khadki,t,2021-10-26 12:01:35.336876+05:30,2021-10-26 12:01:35.336912+05:30,,
11041,Khadki Bazar,t,2021-10-26 12:01:35.341711+05:30,2021-10-26 12:01:35.341739+05:30,,
11042,Alegaonkar Shala,t,2021-10-26 12:01:35.346635+05:30,2021-10-26 12:01:35.346652+05:30,,
11043,Manajibaug,t,2021-10-26 12:01:35.350276+05:30,2021-10-26 12:01:35.350292+05:30,,
11044,Bopodigaon,t,2021-10-26 12:01:35.353986+05:30,2021-10-26 12:01:35.354002+05:30,,
11045,Chhajed Petrol Pump,t,2021-10-26 12:01:35.357356+05:30,2021-10-26 12:01:35.357373+05:30,,
11046,Bhaurao Patil Chowk,t,2021-10-26 12:01:35.360882+05:30,2021-10-26 12:01:35.3609+05:30,,
11047,Dr Sayyad Dawakhana,t,2021-10-26 12:01:35.364345+05:30,2021-10-26 12:01:35.364362+05:30,,
11048,Botanical Garden,t,2021-10-26 12:01:35.367803+05:30,2021-10-26 12:01:35.36782+05:30,,
11049,Spicer College Press,t,2021-10-26 12:01:35.371413+05:30,2021-10-26 12:01:35.371429+05:30,,
11050,Spicer College,t,2021-10-26 12:01:35.374816+05:30,2021-10-26 12:01:35.374838+05:30,,
11051,Bremen Chowk,t,2021-10-26 12:01:35.378351+05:30,2021-10-26 12:01:35.378368+05:30,,
11052,Bodygate,t,2021-10-26 12:01:35.381723+05:30,2021-10-26 12:01:35.38174+05:30,,
11053,Aundhgaon,t,2021-10-26 12:01:35.385267+05:30,2021-10-26 12:01:35.385283+05:30,,
11054,Sangvi Phata,t,2021-10-26 12:01:35.388751+05:30,2021-10-26 12:01:35.388768+05:30,,
11055,Aundh Hospital,t,2021-10-26 12:01:35.392209+05:30,2021-10-26 12:01:35.392225+05:30,,
11056,Rakshak Chowk,t,2021-10-26 12:01:35.395614+05:30,2021-10-26 12:01:35.395631+05:30,,
11057,Ganesh Mandir Pimplenilakh,t,2021-10-26 12:01:35.398986+05:30,2021-10-26 12:01:35.399003+05:30,,
11058,Pimplenilakh Shala,t,2021-10-26 12:01:35.402408+05:30,2021-10-26 12:01:35.402424+05:30,,
11059,Pimplenilakh,t,2021-10-26 12:01:35.405995+05:30,2021-10-26 12:01:35.406012+05:30,,
11060,Khadki Bazar,t,2021-10-26 12:01:35.409407+05:30,2021-10-26 12:01:35.409423+05:30,,
11061,Alegaonkar Shala,t,2021-10-26 12:01:35.412822+05:30,2021-10-26 12:01:35.412838+05:30,,
11062,Manajibaug,t,2021-10-26 12:01:35.416292+05:30,2021-10-26 12:01:35.416309+05:30,,
11063,Bopodigaon,t,2021-10-26 12:01:35.419679+05:30,2021-10-26 12:01:35.419695+05:30,,
11064,Chhajed Petrol Pump,t,2021-10-26 12:01:35.423373+05:30,2021-10-26 12:01:35.423389+05:30,,
11065,Bhaurao Patil Chowk,t,2021-10-26 12:01:35.426645+05:30,2021-10-26 12:01:35.426662+05:30,,
11066,Dr Sayyad Dawakhana,t,2021-10-26 12:01:35.429985+05:30,2021-10-26 12:01:35.430001+05:30,,
11067,Botanical Garden,t,2021-10-26 12:01:35.433352+05:30,2021-10-26 12:01:35.433369+05:30,,
11068,Spicer College Press,t,2021-10-26 12:01:35.436777+05:30,2021-10-26 12:01:35.436794+05:30,,
11069,Spicer College,t,2021-10-26 12:01:35.440188+05:30,2021-10-26 12:01:35.440205+05:30,,
11070,Bremen Chowk,t,2021-10-26 12:01:35.443608+05:30,2021-10-26 12:01:35.443624+05:30,,
11071,Bodygate,t,2021-10-26 12:01:35.447017+05:30,2021-10-26 12:01:35.447033+05:30,,
11072,Aundhgaon,t,2021-10-26 12:01:35.450432+05:30,2021-10-26 12:01:35.450448+05:30,,
11073,Sangvi Phata,t,2021-10-26 12:01:35.453983+05:30,2021-10-26 12:01:35.454+05:30,,
11074,Aundh Hospital,t,2021-10-26 12:01:35.458437+05:30,2021-10-26 12:01:35.458465+05:30,,
11075,Rakshak Chowk,t,2021-10-26 12:01:35.463328+05:30,2021-10-26 12:01:35.463356+05:30,,
11076,Ganesh Mandir Pimplenilakh,t,2021-10-26 12:01:35.468055+05:30,2021-10-26 12:01:35.468082+05:30,,
11077,Pimplenilakh Shala,t,2021-10-26 12:01:35.47394+05:30,2021-10-26 12:01:35.473967+05:30,,
11078,Pimplenilakh,t,2021-10-26 12:01:35.478815+05:30,2021-10-26 12:01:35.478843+05:30,,
11079,Vishrantwadi,t,2021-10-26 12:01:35.483709+05:30,2021-10-26 12:01:35.483737+05:30,,
11080,Sathe Biscuit,t,2021-10-26 12:01:35.488444+05:30,2021-10-26 12:01:35.488472+05:30,,
11081,Shantinagar,t,2021-10-26 12:01:35.493317+05:30,2021-10-26 12:01:35.493345+05:30,,
11082,Mhasoba Mandir,t,2021-10-26 12:01:35.49812+05:30,2021-10-26 12:01:35.498148+05:30,,
11083,Mula House,t,2021-10-26 12:01:35.502949+05:30,2021-10-26 12:01:35.502977+05:30,,
11084,Ordinance Club,t,2021-10-26 12:01:35.507744+05:30,2021-10-26 12:01:35.507771+05:30,,
11085,512,t,2021-10-26 12:01:35.512449+05:30,2021-10-26 12:01:35.512476+05:30,,
11086,Arsenal Factory Road,t,2021-10-26 12:01:35.517283+05:30,2021-10-26 12:01:35.51731+05:30,,
11087,Ammunition Factory,t,2021-10-26 12:01:35.52212+05:30,2021-10-26 12:01:35.522147+05:30,,
11088,Power House Khadki,t,2021-10-26 12:01:35.526963+05:30,2021-10-26 12:01:35.52699+05:30,,
11089,Khadki Bazar,t,2021-10-26 12:01:35.53183+05:30,2021-10-26 12:01:35.531888+05:30,,
11090,Katraj,t,2021-10-26 12:01:35.536706+05:30,2021-10-26 12:01:35.536733+05:30,,
11091,Sundarban,t,2021-10-26 12:01:35.5415+05:30,2021-10-26 12:01:35.541528+05:30,,
11092,Rajas Society Corner,t,2021-10-26 12:01:35.546298+05:30,2021-10-26 12:01:35.546326+05:30,,
11093,Paramount Garden,t,2021-10-26 12:01:35.551081+05:30,2021-10-26 12:01:35.551109+05:30,,
11094,Gokulnagar Katraj Kondhwa Road,t,2021-10-26 12:01:35.556205+05:30,2021-10-26 12:01:35.556232+05:30,,
11095,Godown Katraj Kondhwa Road,t,2021-10-26 12:01:35.561101+05:30,2021-10-26 12:01:35.561129+05:30,,
11096,Khadi Machine Katraj Kondhwa Road,t,2021-10-26 12:01:35.565949+05:30,2021-10-26 12:01:35.565977+05:30,,
11097,Kondhwa Hospital,t,2021-10-26 12:01:35.570835+05:30,2021-10-26 12:01:35.570892+05:30,,
11098,Yewalewadi,t,2021-10-26 12:01:35.575806+05:30,2021-10-26 12:01:35.575834+05:30,,
11099,Yewalewadi,t,2021-10-26 12:01:35.580694+05:30,2021-10-26 12:01:35.580721+05:30,,
11100,Kondhwa Hospital,t,2021-10-26 12:01:35.585468+05:30,2021-10-26 12:01:35.585495+05:30,,
11101,Khadi Machine Katraj Kondhwa Road,t,2021-10-26 12:01:35.590155+05:30,2021-10-26 12:01:35.590182+05:30,,
11102,Godown Katraj Kondhwa Road,t,2021-10-26 12:01:35.595026+05:30,2021-10-26 12:01:35.595054+05:30,,
11103,Gokulnagar Katraj Kondhwa Road,t,2021-10-26 12:01:35.599891+05:30,2021-10-26 12:01:35.599923+05:30,,
11104,Paramount Garden,t,2021-10-26 12:01:35.604663+05:30,2021-10-26 12:01:35.604691+05:30,,
11105,Rajas Society Corner,t,2021-10-26 12:01:35.609503+05:30,2021-10-26 12:01:35.609531+05:30,,
11106,Sundarban,t,2021-10-26 12:01:35.61444+05:30,2021-10-26 12:01:35.614468+05:30,,
11107,Katraj,t,2021-10-26 12:01:35.619262+05:30,2021-10-26 12:01:35.61929+05:30,,
11108,Vimannagar,t,2021-10-26 12:01:35.6241+05:30,2021-10-26 12:01:35.624127+05:30,,
11109,Konark Campus,t,2021-10-26 12:01:35.62895+05:30,2021-10-26 12:01:35.628978+05:30,,
11110,Gangapuram Mhada,t,2021-10-26 12:01:35.633694+05:30,2021-10-26 12:01:35.633723+05:30,,
11111,Konarknagar,t,2021-10-26 12:01:35.638329+05:30,2021-10-26 12:01:35.638357+05:30,,
11112,Corporation Bank,t,2021-10-26 12:01:35.643134+05:30,2021-10-26 12:01:35.643162+05:30,,
11113,Dattamandir Vimannagar,t,2021-10-26 12:01:35.648063+05:30,2021-10-26 12:01:35.64809+05:30,,
11114,Kailas Market,t,2021-10-26 12:01:35.653042+05:30,2021-10-26 12:01:35.653069+05:30,,
11115,Baker Company,t,2021-10-26 12:01:35.65796+05:30,2021-10-26 12:01:35.657988+05:30,,
11116,Green Oaks Company,t,2021-10-26 12:01:35.662931+05:30,2021-10-26 12:01:35.662959+05:30,,
11117,Vimannagar Corner,t,2021-10-26 12:01:35.668424+05:30,2021-10-26 12:01:35.668452+05:30,,
11118,Vadgaon Sheri Phata,t,2021-10-26 12:01:35.673776+05:30,2021-10-26 12:01:35.673806+05:30,,
11119,Ramwadi Jakat Naka,t,2021-10-26 12:01:35.679023+05:30,2021-10-26 12:01:35.679051+05:30,,
11120,Shastrinagar Nagar Road,t,2021-10-26 12:01:35.684414+05:30,2021-10-26 12:01:35.684442+05:30,,
11121,Wadia Bungalow,t,2021-10-26 12:01:35.689019+05:30,2021-10-26 12:01:35.689035+05:30,,
11122,Gunjan Corner,t,2021-10-26 12:01:35.692762+05:30,2021-10-26 12:01:35.692778+05:30,,
11123,Yerawada,t,2021-10-26 12:01:35.696562+05:30,2021-10-26 12:01:35.696579+05:30,,
11124,Bundgarden,t,2021-10-26 12:01:35.700155+05:30,2021-10-26 12:01:35.700172+05:30,,
11125,Wadia College,t,2021-10-26 12:01:35.703713+05:30,2021-10-26 12:01:35.703746+05:30,,
11126,Jahangir Hospital,t,2021-10-26 12:01:35.707366+05:30,2021-10-26 12:01:35.707382+05:30,,
11127,Alankar Talkies,t,2021-10-26 12:01:35.710984+05:30,2021-10-26 12:01:35.711+05:30,,
11128,Incometax Office,t,2021-10-26 12:01:35.714455+05:30,2021-10-26 12:01:35.714471+05:30,,
11129,GPO,t,2021-10-26 12:01:35.71791+05:30,2021-10-26 12:01:35.717927+05:30,,
11130,Collector Kacheri,t,2021-10-26 12:01:35.721588+05:30,2021-10-26 12:01:35.721604+05:30,,
11131,Gadital,t,2021-10-26 12:01:35.72506+05:30,2021-10-26 12:01:35.725077+05:30,,
11132,Kumbharwada,t,2021-10-26 12:01:35.728643+05:30,2021-10-26 12:01:35.728659+05:30,,
11133,Ma Na Pa Dengle Pul 2,t,2021-10-26 12:01:35.732058+05:30,2021-10-26 12:01:35.732075+05:30,,
11134,Balgandharv,t,2021-10-26 12:01:35.735671+05:30,2021-10-26 12:01:35.735688+05:30,,
11135,Natraj Talkies,t,2021-10-26 12:01:35.739115+05:30,2021-10-26 12:01:35.739132+05:30,,
11136,Deccan Gymkhana,t,2021-10-26 12:01:35.742632+05:30,2021-10-26 12:01:35.742649+05:30,,
11137,Deccan Corner,t,2021-10-26 12:01:35.746361+05:30,2021-10-26 12:01:35.746378+05:30,,
11138,Garware College,t,2021-10-26 12:01:35.749775+05:30,2021-10-26 12:01:35.749792+05:30,,
11139,Sonal Hall,t,2021-10-26 12:01:35.753215+05:30,2021-10-26 12:01:35.753232+05:30,,
11140,Nal Stop,t,2021-10-26 12:01:35.756679+05:30,2021-10-26 12:01:35.756695+05:30,,
11141,SNDT College,t,2021-10-26 12:01:35.760283+05:30,2021-10-26 12:01:35.7603+05:30,,
11142,Paud Phata,t,2021-10-26 12:01:35.763768+05:30,2021-10-26 12:01:35.763784+05:30,,
11143,More Vidyalay,t,2021-10-26 12:01:35.767244+05:30,2021-10-26 12:01:35.767261+05:30,,
11144,Ideal Colony,t,2021-10-26 12:01:35.770691+05:30,2021-10-26 12:01:35.770708+05:30,,
11145,Anandnagar Kothrud,t,2021-10-26 12:01:35.774219+05:30,2021-10-26 12:01:35.774235+05:30,,
11146,Jai Bhavaninagar,t,2021-10-26 12:01:35.777827+05:30,2021-10-26 12:01:35.777843+05:30,,
11147,Pratiknagar,t,2021-10-26 12:01:35.7814+05:30,2021-10-26 12:01:35.781416+05:30,,
11148,Vanaj Corner,t,2021-10-26 12:01:35.785129+05:30,2021-10-26 12:01:35.785169+05:30,,
11149,Vanaj Company,t,2021-10-26 12:01:35.788672+05:30,2021-10-26 12:01:35.788689+05:30,,
11150,Kachara Depot Kothrud,t,2021-10-26 12:01:35.792437+05:30,2021-10-26 12:01:35.792454+05:30,,
11151,Bharatinagar,t,2021-10-26 12:01:35.796516+05:30,2021-10-26 12:01:35.796533+05:30,,
11152,Kothrud Depot,t,2021-10-26 12:01:35.800341+05:30,2021-10-26 12:01:35.800358+05:30,,
11153,Kothrud Depot,t,2021-10-26 12:01:35.804809+05:30,2021-10-26 12:01:35.804826+05:30,,
11154,Bharatinagar,t,2021-10-26 12:01:35.808713+05:30,2021-10-26 12:01:35.80873+05:30,,
11155,Kachara Depot Kothrud,t,2021-10-26 12:01:35.812993+05:30,2021-10-26 12:01:35.813011+05:30,,
11156,Vanaj Company,t,2021-10-26 12:01:35.817076+05:30,2021-10-26 12:01:35.817093+05:30,,
11157,Vanaj Corner,t,2021-10-26 12:01:35.820987+05:30,2021-10-26 12:01:35.821005+05:30,,
11158,Pratiknagar,t,2021-10-26 12:01:35.824936+05:30,2021-10-26 12:01:35.824952+05:30,,
11159,Jai Bhavaninagar,t,2021-10-26 12:01:35.828965+05:30,2021-10-26 12:01:35.828982+05:30,,
11160,Anandnagar Kothrud,t,2021-10-26 12:01:35.832792+05:30,2021-10-26 12:01:35.832809+05:30,,
11161,Ideal Colony,t,2021-10-26 12:01:35.838143+05:30,2021-10-26 12:01:35.838171+05:30,,
11162,More Vidyalay,t,2021-10-26 12:01:35.843614+05:30,2021-10-26 12:01:35.843643+05:30,,
11163,Paud Phata,t,2021-10-26 12:01:35.848954+05:30,2021-10-26 12:01:35.848983+05:30,,
11164,SNDT College,t,2021-10-26 12:01:35.854477+05:30,2021-10-26 12:01:35.854505+05:30,,
11165,Nal Stop,t,2021-10-26 12:01:35.859567+05:30,2021-10-26 12:01:35.859595+05:30,,
11166,Sonal Hall,t,2021-10-26 12:01:35.866757+05:30,2021-10-26 12:01:35.866786+05:30,,
11167,Garware College,t,2021-10-26 12:01:35.871742+05:30,2021-10-26 12:01:35.871774+05:30,,
11168,Deccan Corner,t,2021-10-26 12:01:35.876786+05:30,2021-10-26 12:01:35.876814+05:30,,
11169,Goodluck Chowk,t,2021-10-26 12:01:35.881899+05:30,2021-10-26 12:01:35.881928+05:30,,
11170,Fergusson College,t,2021-10-26 12:01:35.88703+05:30,2021-10-26 12:01:35.887058+05:30,,
11171,Dnyaneshwar Paduka,t,2021-10-26 12:01:35.892039+05:30,2021-10-26 12:01:35.892067+05:30,,
11172,Police Line,t,2021-10-26 12:01:35.896962+05:30,2021-10-26 12:01:35.89699+05:30,,
11173,Modern HighSchool,t,2021-10-26 12:01:35.901917+05:30,2021-10-26 12:01:35.901946+05:30,,
11174,Sawarkar Bhavan,t,2021-10-26 12:01:35.906928+05:30,2021-10-26 12:01:35.906957+05:30,,
11175,Ma Na Pa Dengle Pul 2,t,2021-10-26 12:01:35.911825+05:30,2021-10-26 12:01:35.911881+05:30,,
11176,Kumbharwada,t,2021-10-26 12:01:35.916779+05:30,2021-10-26 12:01:35.916806+05:30,,
11177,Gadital,t,2021-10-26 12:01:35.921627+05:30,2021-10-26 12:01:35.921655+05:30,,
11178,Sasoon Hospital,t,2021-10-26 12:01:35.92651+05:30,2021-10-26 12:01:35.926539+05:30,,
11179,Pune Station,t,2021-10-26 12:01:35.931314+05:30,2021-10-26 12:01:35.931341+05:30,,
11180,Ruby Hall,t,2021-10-26 12:01:35.93634+05:30,2021-10-26 12:01:35.936368+05:30,,
11181,Guruprasad Bungalow,t,2021-10-26 12:01:35.941262+05:30,2021-10-26 12:01:35.94129+05:30,,
11182,Bundgarden,t,2021-10-26 12:01:35.946183+05:30,2021-10-26 12:01:35.946211+05:30,,
11183,Yerawada,t,2021-10-26 12:01:35.951087+05:30,2021-10-26 12:01:35.951114+05:30,,
11184,Gunjan Corner,t,2021-10-26 12:01:35.956013+05:30,2021-10-26 12:01:35.956041+05:30,,
11185,Wadia Bungalow,t,2021-10-26 12:01:35.961077+05:30,2021-10-26 12:01:35.961105+05:30,,
11186,Shastrinagar Nagar Road,t,2021-10-26 12:01:35.966032+05:30,2021-10-26 12:01:35.96606+05:30,,
11187,Ramwadi Jakat Naka,t,2021-10-26 12:01:35.970898+05:30,2021-10-26 12:01:35.970927+05:30,,
11188,Vadgaon Sheri Phata,t,2021-10-26 12:01:35.975841+05:30,2021-10-26 12:01:35.975904+05:30,,
11189,Vimannagar Corner,t,2021-10-26 12:01:35.980812+05:30,2021-10-26 12:01:35.980839+05:30,,
11190,Green Oaks Company,t,2021-10-26 12:01:35.985944+05:30,2021-10-26 12:01:35.985972+05:30,,
11191,Baker Company,t,2021-10-26 12:01:35.990762+05:30,2021-10-26 12:01:35.99079+05:30,,
11192,Kailas Market,t,2021-10-26 12:01:35.995649+05:30,2021-10-26 12:01:35.995676+05:30,,
11193,Dattamandir Vimannagar,t,2021-10-26 12:01:36.000406+05:30,2021-10-26 12:01:36.000434+05:30,,
11194,Corporation Bank,t,2021-10-26 12:01:36.005166+05:30,2021-10-26 12:01:36.005205+05:30,,
11195,Konarknagar,t,2021-10-26 12:01:36.009919+05:30,2021-10-26 12:01:36.009948+05:30,,
11196,Gangapuram Mhada,t,2021-10-26 12:01:36.014671+05:30,2021-10-26 12:01:36.014699+05:30,,
11197,Konark Campus,t,2021-10-26 12:01:36.0194+05:30,2021-10-26 12:01:36.019428+05:30,,
11198,Vimannagar,t,2021-10-26 12:01:36.024073+05:30,2021-10-26 12:01:36.0241+05:30,,
11199,Vadachiwadi,t,2021-10-26 12:01:36.028765+05:30,2021-10-26 12:01:36.028792+05:30,,
11200,Ghulevasti Undri Road,t,2021-10-26 12:01:36.03429+05:30,2021-10-26 12:01:36.034318+05:30,,
11201,Undrigaon Shala,t,2021-10-26 12:01:36.038965+05:30,2021-10-26 12:01:36.038994+05:30,,
11202,Punekarvasti,t,2021-10-26 12:01:36.043727+05:30,2021-10-26 12:01:36.043754+05:30,,
11203,Kholevasti,t,2021-10-26 12:01:36.048368+05:30,2021-10-26 12:01:36.048396+05:30,,
11204,Kadvasti Undri,t,2021-10-26 12:01:36.056894+05:30,2021-10-26 12:01:36.056924+05:30,,
11205,Vaddhara Bandhara,t,2021-10-26 12:01:36.066554+05:30,2021-10-26 12:01:36.066582+05:30,,
11206,Mohammadwadi Shala,t,2021-10-26 12:01:36.072212+05:30,2021-10-26 12:01:36.072241+05:30,,
