id,imei,sim,wnld_tag,is_active,created_at,updated_at,created_by_id,updated_by_id,vehicle_id
2365,868996034837278,5755250098716,,t,2022-01-20 23:01:37.898382+05:30,2022-01-20 23:01:37.898413+05:30,1,,1361
2366,868996034830083,5755250098707,,t,2022-01-20 23:01:37.899971+05:30,2022-01-20 23:01:37.900002+05:30,1,,1362
2367,868996034830133,5755250098597,,t,2022-01-20 23:01:37.901583+05:30,2022-01-20 23:01:37.901615+05:30,1,,1363
2368,868996034839555,5755250098583,,t,2022-01-20 23:01:37.903153+05:30,2022-01-20 23:01:37.903184+05:30,1,,1762
2369,868996034902718,5755250098718,,t,2022-01-20 23:01:37.90486+05:30,2022-01-20 23:01:37.904892+05:30,1,,1205
2370,868325025367220,5755250039094,,t,2022-01-20 23:01:37.906425+05:30,2022-01-20 23:01:37.906456+05:30,1,,1208
2371,868996034685479,5755250098708,,t,2022-01-20 23:01:37.90795+05:30,2022-01-20 23:01:37.907981+05:30,1,,1206
2372,868996034831487,5755250098582,,t,2022-01-20 23:01:37.909664+05:30,2022-01-20 23:01:37.909695+05:30,1,,1207
2373,868996034902452,5755250039262,,t,2022-01-20 23:01:37.911582+05:30,2022-01-20 23:01:37.911614+05:30,1,,1190
2374,868996034902635,5755250098737,E251446E6574000000000047,t,2022-01-20 23:01:37.913227+05:30,2022-01-20 23:01:37.913258+05:30,1,,1189
2375,868996034903153,5755250039214,E251446E6574000000000051,t,2022-01-20 23:01:37.915047+05:30,2022-01-20 23:01:37.915079+05:30,1,,1191
2376,868996034839738,5755250098593,,t,2022-01-20 23:01:37.916868+05:30,2022-01-20 23:01:37.916898+05:30,1,,1198
2377,868325025368137,5755250098575,,t,2022-01-20 23:01:37.918504+05:30,2022-01-20 23:01:37.918535+05:30,1,,1018
2378,868996034831602,5755250098574,E251446E6574000000000188,t,2022-01-20 23:01:37.920039+05:30,2022-01-20 23:01:37.92007+05:30,1,,1048
2379,868996034831503,5755250039263,E251446E6574000000003143,t,2022-01-20 23:01:37.921591+05:30,2022-01-20 23:01:37.921622+05:30,1,,1219
2380,868996034902460,5755250039261,,t,2022-01-20 23:01:37.92311+05:30,2022-01-20 23:01:37.92314+05:30,1,,1188
2381,868996034903492,5755250098748,,t,2022-01-20 23:01:37.924673+05:30,2022-01-20 23:01:37.924704+05:30,1,,1192
2382,868996034902882,5755250098744,,t,2022-01-20 23:01:37.926226+05:30,2022-01-20 23:01:37.926259+05:30,1,,1193
2383,868996034837187,5755250098590,,t,2022-01-20 23:01:37.927832+05:30,2022-01-20 23:01:37.927863+05:30,1,,1194
2384,868996034903658,5755250098741,E251446E6574000000000045,t,2022-01-20 23:01:37.929477+05:30,2022-01-20 23:01:37.929508+05:30,1,,1195
2385,868996034839027,5755250098585,,t,2022-01-20 23:01:37.93105+05:30,2022-01-20 23:01:37.931082+05:30,1,,1196
2386,868996034839050,5755250098581,,t,2022-01-20 23:01:37.932827+05:30,2022-01-20 23:01:37.932858+05:30,1,,1197
2387,868996034903328,5755250098740,,t,2022-01-20 23:01:37.934398+05:30,2022-01-20 23:01:37.93443+05:30,1,,1782
2388,868996034817759,5755250098746,,t,2022-01-20 23:01:37.936028+05:30,2022-01-20 23:01:37.93606+05:30,1,,1763
2389,868996034903112,5755250098721,,t,2022-01-20 23:01:37.937661+05:30,2022-01-20 23:01:37.937693+05:30,1,,1352
2390,868996034831255,5755250098729,,t,2022-01-20 23:01:37.939253+05:30,2022-01-20 23:01:37.939284+05:30,1,,1364
2391,868996034836270,5755250098592,,t,2022-01-20 23:01:37.94087+05:30,2022-01-20 23:01:37.940901+05:30,1,,1365
2392,868996034837203,5755250098580,E251446E6574000000000108,t,2022-01-20 23:01:37.94246+05:30,2022-01-20 23:01:37.942491+05:30,1,,1764
2393,868996034903591,5755250098565,,t,2022-01-20 23:01:37.944021+05:30,2022-01-20 23:01:37.944052+05:30,1,,1021
2394,868996034902502,5755250098742,E251446E6574000000000015,t,2022-01-20 23:01:37.94578+05:30,2022-01-20 23:01:37.945812+05:30,1,,1818
2395,868325025384282,9769239381,,t,2022-01-20 23:01:37.947367+05:30,2022-01-20 23:01:37.947399+05:30,1,,1199
2396,868996034904300,5755250098576,E251446E6574000000000112,t,2022-01-20 23:01:37.948986+05:30,2022-01-20 23:01:37.949018+05:30,1,,1001
2397,868996034900324,5755250098564,E251446E6574000000000639,t,2022-01-20 23:01:37.950621+05:30,2022-01-20 23:01:37.950653+05:30,1,,1071
2398,868996034902981,5755250098577,,t,2022-01-20 23:01:37.952229+05:30,2022-01-20 23:01:37.952261+05:30,1,,1084
2399,868996034904003,5755250098569,E251446E6574000000000114,t,2022-01-20 23:01:37.953887+05:30,2022-01-20 23:01:37.953919+05:30,1,,1052
2400,868996034836601,5755250098567,E251446E6574000000000084,t,2022-01-20 23:01:37.95544+05:30,2022-01-20 23:01:37.955472+05:30,1,,1765
2401,868996034831263,5755250098599,E251446E6574000000000115,t,2022-01-20 23:01:37.957005+05:30,2022-01-20 23:01:37.957036+05:30,1,,1766
2402,868325022911871,5755250039104,,t,2022-01-20 23:01:37.958807+05:30,2022-01-20 23:01:37.958839+05:30,1,,1805
2403,868996034836411,5755250039113,,t,2022-01-20 23:01:37.960402+05:30,2022-01-20 23:01:37.960434+05:30,1,,1804
2404,868996034839464,5755250098584,,t,2022-01-20 23:01:37.962083+05:30,2022-01-20 23:01:37.962114+05:30,1,,1200
2405,868996034873851,5755250098731,,t,2022-01-20 23:01:37.96371+05:30,2022-01-20 23:01:37.963741+05:30,1,,1149
2406,868996034903450,5755250098720,,t,2022-01-20 23:01:37.965377+05:30,2022-01-20 23:01:37.965408+05:30,1,,1353
2407,869867031218201,5755250098680,E251446E6574000000000540,t,2022-01-20 23:01:37.966958+05:30,2022-01-20 23:01:37.96699+05:30,1,,1664
2408,869867031199328,5755250098687,E251446E6574000000000195,t,2022-01-20 23:01:37.969065+05:30,2022-01-20 23:01:37.969096+05:30,1,,1665
2409,869867031199856,5755250098681,E251446E6574000000000225,t,2022-01-20 23:01:37.970749+05:30,2022-01-20 23:01:37.970781+05:30,1,,1666
2410,869867031197942,5755250098679,E251446E6574000000000226,t,2022-01-20 23:01:37.972342+05:30,2022-01-20 23:01:37.972379+05:30,1,,1667
2411,869867031197272,5755250098648,E251446E6574000000000532,t,2022-01-20 23:01:37.974004+05:30,2022-01-20 23:01:37.974036+05:30,1,,1668
2412,869867031245782,5755250061007,E251446E6574000000000193,t,2022-01-20 23:01:37.975599+05:30,2022-01-20 23:01:37.97563+05:30,1,,1669
2413,869867031218334,5755250098677,E251446E6574000000000036,t,2022-01-20 23:01:37.977137+05:30,2022-01-20 23:01:37.977218+05:30,1,,1689
2414,869867031217815,5755250098676,E251446E6574000000000034,t,2022-01-20 23:01:37.978817+05:30,2022-01-20 23:01:37.978849+05:30,1,,1670
2415,868996034836254,5755250132209,E251446E6574000000000087,t,2022-01-20 23:01:37.980486+05:30,2022-01-20 23:01:37.980518+05:30,1,,1077
2416,868325025349103,5755250039093,E251446E6574000000003099,t,2022-01-20 23:01:37.982086+05:30,2022-01-20 23:01:37.982117+05:30,1,,1585
2417,868325025294952,9819604728,E20000197603024213908975,t,2022-01-20 23:01:37.983654+05:30,2022-01-20 23:01:37.983686+05:30,1,,1587
2418,868325025359730,9819545475,E20000197603016815007DA7,t,2022-01-20 23:01:37.98522+05:30,2022-01-20 23:01:37.985254+05:30,1,,1584
2419,868325025349301,7045145439,E2000019760302471120A879,t,2022-01-20 23:01:37.986927+05:30,2022-01-20 23:01:37.986958+05:30,1,,1586
2420,868996034839035,5755250132257,E251446E6574000000000192,t,2022-01-20 23:01:37.988604+05:30,2022-01-20 23:01:37.988635+05:30,1,,1767
2421,868996034903849,5755250132248,,t,2022-01-20 23:01:37.990158+05:30,2022-01-20 23:01:37.99019+05:30,1,,1768
2422,868996034831321,5755250098579,,t,2022-01-20 23:01:37.991834+05:30,2022-01-20 23:01:37.991866+05:30,1,,1783
2423,868325025369531,9819566787,,t,2022-01-20 23:01:37.993621+05:30,2022-01-20 23:01:37.993653+05:30,1,,1588
2424,868996034903054,5755250098727,,t,2022-01-20 23:01:37.995161+05:30,2022-01-20 23:01:37.995192+05:30,1,,1354
2425,868996034903864,5755250098728,E251446E6574000000003213,t,2022-01-20 23:01:37.996813+05:30,2022-01-20 23:01:37.996845+05:30,1,,1141
2426,868996034839209,5755250098571,E251446E6574000000003120,t,2022-01-20 23:01:37.998473+05:30,2022-01-20 23:01:37.998505+05:30,1,,1142
2427,868996034836346,5755250132236,E251446E6574000000003319,t,2022-01-20 23:01:38.000088+05:30,2022-01-20 23:01:38.00012+05:30,1,,1708
2428,868996034839530,5755250132234,E251446E6574000000003521,t,2022-01-20 23:01:38.001778+05:30,2022-01-20 23:01:38.001809+05:30,1,,1709
2429,868996034839068,5755250132197,E251446E6574000000003320,t,2022-01-20 23:01:38.003394+05:30,2022-01-20 23:01:38.003426+05:30,1,,1710
2430,868996034900399,5755250132215,E251446E6574000000003323,t,2022-01-20 23:01:38.005001+05:30,2022-01-20 23:01:38.005033+05:30,1,,1711
2431,868996034836809,5755250132229,E251446E6574000000003322,t,2022-01-20 23:01:38.006759+05:30,2022-01-20 23:01:38.006791+05:30,1,,1712
2432,868996034836692,5755250132203,E251446E6574000000003324,t,2022-01-20 23:01:38.008316+05:30,2022-01-20 23:01:38.008359+05:30,1,,1713
2433,868996034831511,5755250132228,E251446E6574000000003302,t,2022-01-20 23:01:38.009981+05:30,2022-01-20 23:01:38.010013+05:30,1,,1714
2434,868996034839993,5755250132211,E251446E6574000000003298,t,2022-01-20 23:01:38.011626+05:30,2022-01-20 23:01:38.011658+05:30,1,,1715
2435,868325025386543,5755250132253,E251446E6574000000003299,t,2022-01-20 23:01:38.013264+05:30,2022-01-20 23:01:38.013326+05:30,1,,1716
2436,868996034904508,5755250132227,E251446E6574000000003300,t,2022-01-20 23:01:38.014861+05:30,2022-01-20 23:01:38.014893+05:30,1,,1717
2437,868996034839076,5755250132206,E251446E6574000000003301,t,2022-01-20 23:01:38.0164+05:30,2022-01-20 23:01:38.016431+05:30,1,,1718
2438,868996034838987,5755250132250,E251446E6574000000003519,t,2022-01-20 23:01:38.018006+05:30,2022-01-20 23:01:38.018038+05:30,1,,1719
2439,868996034841742,5755250132238,E251446E6574000000003304,t,2022-01-20 23:01:38.019725+05:30,2022-01-20 23:01:38.019757+05:30,1,,1720
2440,868325025255805,5755250132240,E251446E6574000000003330,t,2022-01-20 23:01:38.021358+05:30,2022-01-20 23:01:38.021392+05:30,1,,1721
2441,868996034904565,5755250098561,E251446E6574000000003107,t,2022-01-20 23:01:38.022942+05:30,2022-01-20 23:01:38.022974+05:30,1,,1180
2442,868996034839944,5755250039117,E251446E6574000000003525,t,2022-01-20 23:01:38.024475+05:30,2022-01-20 23:01:38.024506+05:30,1,,1183
2443,868996034904268,5755250098563,E251446E6574000000003118,t,2022-01-20 23:01:38.026087+05:30,2022-01-20 23:01:38.026119+05:30,1,,1143
2444,868996034831149,5755250098709,E251446E6574000000003516,t,2022-01-20 23:01:38.027737+05:30,2022-01-20 23:01:38.027768+05:30,1,,1144
2445,868996034685412,5755250098714,E251446E6574000000003217,t,2022-01-20 23:01:38.02937+05:30,2022-01-20 23:01:38.029411+05:30,1,,1147
2446,868996034902650,5755250098573,E2000019760300821030AF1D,t,2022-01-20 23:01:38.031068+05:30,2022-01-20 23:01:38.0311+05:30,1,,1185
2447,868996034839001,5755250098578,E251446E6574000000003244,t,2022-01-20 23:01:38.032831+05:30,2022-01-20 23:01:38.032863+05:30,1,,1145
2448,868996034902841,5755250132344,E251446E6574000000003523,t,2022-01-20 23:01:38.034459+05:30,2022-01-20 23:01:38.034493+05:30,1,,1181
2449,868996034903724,5755250132360,E251446E6574000000003241,t,2022-01-20 23:01:38.036156+05:30,2022-01-20 23:01:38.036187+05:30,1,,1182
2450,868996034903013,5755250132339,E251446E6574000000003237,t,2022-01-20 23:01:38.037901+05:30,2022-01-20 23:01:38.037932+05:30,1,,1146
2451,868996034904532,5755250132346,E251446E6574000000000088,t,2022-01-20 23:01:38.039453+05:30,2022-01-20 23:01:38.039484+05:30,1,,1160
2452,868325025385057,5755250132342,E251446E6574000000003239,t,2022-01-20 23:01:38.041211+05:30,2022-01-20 23:01:38.041247+05:30,1,,1184
2453,868996034904094,5755250132368,,t,2022-01-20 23:01:38.042833+05:30,2022-01-20 23:01:38.042864+05:30,1,,1075
2454,868996034903237,5755250132351,,t,2022-01-20 23:01:38.044407+05:30,2022-01-20 23:01:38.044438+05:30,1,,1076
2455,868996034902825,5755250132338,,t,2022-01-20 23:01:38.04601+05:30,2022-01-20 23:01:38.046041+05:30,1,,1022
2456,868996034817726,5755250132237,E251446E6574000000003318,t,2022-01-20 23:01:38.047774+05:30,2022-01-20 23:01:38.047805+05:30,1,,1722
2457,868996034904318,5755250132179,E251446E6574000000003306,t,2022-01-20 23:01:38.049357+05:30,2022-01-20 23:01:38.049395+05:30,1,,1723
2458,868996034900985,5755250132247,E251446E6574000000003315,t,2022-01-20 23:01:38.050983+05:30,2022-01-20 23:01:38.051014+05:30,1,,1724
2459,868996034904433,5755250132193,E251446E6574000000003329,t,2022-01-20 23:01:38.052546+05:30,2022-01-20 23:01:38.052577+05:30,1,,1725
2460,868996034903336,5755250132245,E251446E6574000000003311,t,2022-01-20 23:01:38.054406+05:30,2022-01-20 23:01:38.054438+05:30,1,,1726
2461,868996034836775,5755250132226,E251446E6574000000003683,t,2022-01-20 23:01:38.056061+05:30,2022-01-20 23:01:38.056093+05:30,1,,1727
2462,868996034904052,5755250098556,E251446E6574000000003316,t,2022-01-20 23:01:38.057731+05:30,2022-01-20 23:01:38.057762+05:30,1,,1728
2463,868996034831362,5755250132233,E251446E6574000000003332,t,2022-01-20 23:01:38.060476+05:30,2022-01-20 23:01:38.060509+05:30,1,,1729
2464,868996034841999,5755250132249,E251446E6574000000003310,t,2022-01-20 23:01:38.062113+05:30,2022-01-20 23:01:38.062146+05:30,1,,1730
2465,868996034902890,5755250132239,E251446E6574000000003623,t,2022-01-20 23:01:38.063756+05:30,2022-01-20 23:01:38.063788+05:30,1,,1731
2466,868996034859231,5755250132244,E251446E6574000000003628,t,2022-01-20 23:01:38.065362+05:30,2022-01-20 23:01:38.065397+05:30,1,,1732
2467,868996034831297,5755250132231,E251446E6574000000003297,t,2022-01-20 23:01:38.067105+05:30,2022-01-20 23:01:38.067137+05:30,1,,1733
2468,868996034859371,5755250132194,E251446E6574000000003314,t,2022-01-20 23:01:38.068753+05:30,2022-01-20 23:01:38.068785+05:30,1,,1734
2469,868996034839563,5755250132223,E251446E6574000000003305,t,2022-01-20 23:01:38.070395+05:30,2022-01-20 23:01:38.070428+05:30,1,,1735
2470,868996034836247,5755250132222,E251446E6574000000003321,t,2022-01-20 23:01:38.071994+05:30,2022-01-20 23:01:38.072026+05:30,1,,1736
2471,868996034903757,5755250132252,E251446E6574000000003331,t,2022-01-20 23:01:38.073636+05:30,2022-01-20 23:01:38.073668+05:30,1,,1737
2472,868996034903690,5755250132254,E251446E6574000000003312,t,2022-01-20 23:01:38.075202+05:30,2022-01-20 23:01:38.075234+05:30,1,,1738
2473,868996034836080,5755250132232,E251446E6574000000003313,t,2022-01-20 23:01:38.076915+05:30,2022-01-20 23:01:38.076948+05:30,1,,1739
2474,868996034831354,5755250132230,E251446E6574000000003246,t,2022-01-20 23:01:38.078478+05:30,2022-01-20 23:01:38.07851+05:30,1,,1740
2475,868325025366065,9819735153,E251446E6574000000003125,t,2022-01-20 23:01:38.080019+05:30,2022-01-20 23:01:38.080051+05:30,1,,1841
2476,868996034902478,5755250039253,E251446E6574000000003106,t,2022-01-20 23:01:38.081692+05:30,2022-01-20 23:01:38.081724+05:30,1,,1842
2477,868996034903526,5755250039248,E251446E6574000000003113,t,2022-01-20 23:01:38.083285+05:30,2022-01-20 23:01:38.083354+05:30,1,,1843
2478,868325025385131,5755250039048,E251446E6574000000003242,t,2022-01-20 23:01:38.084934+05:30,2022-01-20 23:01:38.084966+05:30,1,,1844
2479,868996034900373,5755250132354,E251446E6574000000000129,t,2022-01-20 23:01:38.086466+05:30,2022-01-20 23:01:38.086497+05:30,1,,1119
2480,869867031216619,5755250098604,E251446E6574000000000122,t,2022-01-20 23:01:38.088044+05:30,2022-01-20 23:01:38.088076+05:30,1,,1671
2481,869867031198122,5755250098688,E251446E6574000000000531,t,2022-01-20 23:01:38.089857+05:30,2022-01-20 23:01:38.089888+05:30,1,,1672
2482,869867031196282,5755250060933,E251446E6574000000000423,t,2022-01-20 23:01:38.091429+05:30,2022-01-20 23:01:38.091461+05:30,1,,1673
2483,869867031197165,5755250132282,E251446E6574000000000123,t,2022-01-20 23:01:38.093008+05:30,2022-01-20 23:01:38.09304+05:30,1,,1674
2484,868996034903815,5755250132370,E251446E6574000000003238,t,2022-01-20 23:01:38.094675+05:30,2022-01-20 23:01:38.094707+05:30,1,,1741
2485,868996034837161,5755250098733,E251446E6574000000003231,t,2022-01-20 23:01:38.096535+05:30,2022-01-20 23:01:38.096566+05:30,1,,1742
2486,868996034900282,5755250132367,E251446E6574000000003236,t,2022-01-20 23:01:38.098394+05:30,2022-01-20 23:01:38.098426+05:30,1,,1743
2487,868996034830695,5755250098596,E251446E6574000000003232,t,2022-01-20 23:01:38.099998+05:30,2022-01-20 23:01:38.10003+05:30,1,,1744
2488,868996034837500,5755250098586,E251446E6574000000003632,t,2022-01-20 23:01:38.101681+05:30,2022-01-20 23:01:38.101713+05:30,1,,1745
2489,868996034902676,5755250098732,E251446E6574000000003644,t,2022-01-20 23:01:38.103191+05:30,2022-01-20 23:01:38.103222+05:30,1,,1746
2490,868996034831305,5755250098589,E251446E6574000000003221,t,2022-01-20 23:01:38.104961+05:30,2022-01-20 23:01:38.104995+05:30,1,,1747
2491,868996034859439,5755250098591,E251446E6574000000003223,t,2022-01-20 23:01:38.106532+05:30,2022-01-20 23:01:38.106563+05:30,1,,1748
2492,868996034904037,5755250152937,E251446E6574000000003229,t,2022-01-20 23:01:38.108105+05:30,2022-01-20 23:01:38.108137+05:30,1,,1749
2493,868996034839217,5755250098711,E251446E6574000000003225,t,2022-01-20 23:01:38.109754+05:30,2022-01-20 23:01:38.109786+05:30,1,,1750
2494,868996034903070,5755250098722,E251446E6574000000003226,t,2022-01-20 23:01:38.111361+05:30,2022-01-20 23:01:38.111395+05:30,1,,1751
2495,868996034902338,5755250098723,E251446E6574000000003624,t,2022-01-20 23:01:38.11298+05:30,2022-01-20 23:01:38.113012+05:30,1,,1752
2496,869867031216601,5755250098674,,t,2022-01-20 23:01:38.114622+05:30,2022-01-20 23:01:38.114654+05:30,1,,1690
2497,869867031199294,5755250098606,E251446E6574000000000536,t,2022-01-20 23:01:38.116148+05:30,2022-01-20 23:01:38.116179+05:30,1,,1691
2498,869867031178306,5755250098704,E251446E6574000000000543,t,2022-01-20 23:01:38.117902+05:30,2022-01-20 23:01:38.117933+05:30,1,,1692
2499,869867031197082,5755250132306,E251446E6574000000000173,t,2022-01-20 23:01:38.119468+05:30,2022-01-20 23:01:38.1195+05:30,1,,1079
2500,869867031196159,5755250132296,E251446E6574000000000176,t,2022-01-20 23:01:38.121025+05:30,2022-01-20 23:01:38.121056+05:30,1,,1078
2501,869867031196761,5755250098695,,t,2022-01-20 23:01:38.122631+05:30,2022-01-20 23:01:38.122661+05:30,1,,1693
2502,869867031196506,5755250132297,E251446E6574000000000529,t,2022-01-20 23:01:38.124205+05:30,2022-01-20 23:01:38.124235+05:30,1,,1694
2503,869867031212493,5755250132246,E251446E6574000000000131,t,2022-01-20 23:01:38.12586+05:30,2022-01-20 23:01:38.125891+05:30,1,,1675
2504,869867031196373,5755250132307,E251446E6574000000000127,t,2022-01-20 23:01:38.127374+05:30,2022-01-20 23:01:38.127405+05:30,1,,1676
2505,869867031196522,5755250132280,E251446E6574000000000130,t,2022-01-20 23:01:38.128915+05:30,2022-01-20 23:01:38.128946+05:30,1,,1677
2506,868996034903567,5755250152939,E251446E6574000000000541,t,2022-01-20 23:01:38.130832+05:30,2022-01-20 23:01:38.130863+05:30,1,,1695
2507,868996034903625,5755250152946,E251446E6574000000000530,t,2022-01-20 23:01:38.132373+05:30,2022-01-20 23:01:38.132404+05:30,1,,1696
2508,868996034903039,5755250132336,E251446E6574000000000216,t,2022-01-20 23:01:38.133966+05:30,2022-01-20 23:01:38.133997+05:30,1,,1784
2509,868996034904573,5755250132355,E251446E6574000000000214,t,2022-01-20 23:01:38.135451+05:30,2022-01-20 23:01:38.135482+05:30,1,,1785
2510,868996034904490,5755250132349,E251446E6574000000000215,t,2022-01-20 23:01:38.136991+05:30,2022-01-20 23:01:38.137022+05:30,1,,1786
2511,868996034861724,5755250132350,E251446E6574000000000164,t,2022-01-20 23:01:38.138592+05:30,2022-01-20 23:01:38.138622+05:30,1,,1120
2512,868996034836528,5755250132343,E251446E6574000000000162,t,2022-01-20 23:01:38.140156+05:30,2022-01-20 23:01:38.140187+05:30,1,,1161
2513,868996034838979,5755250098595,E251446E6574000000000172,t,2022-01-20 23:01:38.141771+05:30,2022-01-20 23:01:38.141802+05:30,1,,1121
2514,868996034904466,5755250132361,E251446E6574000000000170,t,2022-01-20 23:01:38.14345+05:30,2022-01-20 23:01:38.143481+05:30,1,,1080
2515,868325025370828,5755250132364,E251446E6574000000000169,t,2022-01-20 23:01:38.14494+05:30,2022-01-20 23:01:38.144971+05:30,1,,1081
2516,868996034903377,5755250132362,E251446E6574000000000547,t,2022-01-20 23:01:38.146447+05:30,2022-01-20 23:01:38.146478+05:30,1,,1678
2517,868996034861690,5755250132348,E251446E6574000000000139,t,2022-01-20 23:01:38.148008+05:30,2022-01-20 23:01:38.148039+05:30,1,,1679
2518,868996034836684,5755250132352,E251446E6574000000000539,t,2022-01-20 23:01:38.149688+05:30,2022-01-20 23:01:38.149722+05:30,1,,1697
2519,868996034904086,5755250132340,E251446E6574000000000136,t,2022-01-20 23:01:38.151155+05:30,2022-01-20 23:01:38.151185+05:30,1,,1769
2520,868325025349269,5755250132263,E251446E6574000000000138,t,2022-01-20 23:01:38.152757+05:30,2022-01-20 23:01:38.152788+05:30,1,,1157
2521,868996034830828,5755250132356,E251446E6574000000000125,t,2022-01-20 23:01:38.154264+05:30,2022-01-20 23:01:38.154328+05:30,1,,1122
2522,868996034903906,5755250132357,E251446E6574000000000416,t,2022-01-20 23:01:38.156044+05:30,2022-01-20 23:01:38.156075+05:30,1,,1123
2523,869867030121943,7045144765,,t,2022-01-20 23:01:38.157638+05:30,2022-01-20 23:01:38.157669+05:30,1,,1960
2524,868996034903286,5755250039260,E251446E6574000000003154,t,2022-01-20 23:01:38.159171+05:30,2022-01-20 23:01:38.159202+05:30,1,,1238
2525,868325025371503,5755250039041,E251446E6574000000003680,t,2022-01-20 23:01:38.160764+05:30,2022-01-20 23:01:38.160795+05:30,1,,1239
2526,868325025374689,5755250039059,E251446E6574000000003665,t,2022-01-20 23:01:38.162386+05:30,2022-01-20 23:01:38.162416+05:30,1,,1240
2527,868996034860031,5755250132242,E251446E6574000000000525,t,2022-01-20 23:01:38.164023+05:30,2022-01-20 23:01:38.164055+05:30,1,,1698
2528,868996034902353,5755250039211,E251446E6574000000003134,t,2022-01-20 23:01:38.165691+05:30,2022-01-20 23:01:38.165722+05:30,1,,1241
2529,869867031196340,5755250098696,E251446E6574000000000538,t,2022-01-20 23:01:38.167191+05:30,2022-01-20 23:01:38.167222+05:30,1,,1699
2530,868996034840009,5755250132225,E251446E6574000000003296,t,2022-01-20 23:01:38.168893+05:30,2022-01-20 23:01:38.168923+05:30,1,,1753
2531,868996034831628,5755250039209,E251446E6574000000003137,t,2022-01-20 23:01:38.170466+05:30,2022-01-20 23:01:38.170496+05:30,1,,1242
2532,868996034840769,5755250153024,E251446E6574000000000406,t,2022-01-20 23:01:38.172062+05:30,2022-01-20 23:01:38.172105+05:30,1,,1680
2533,868996034842120,5755250132270,E251446E6574000000000118,t,2022-01-20 23:01:38.173741+05:30,2022-01-20 23:01:38.173773+05:30,1,,1366
2534,868325025391204,9769248515,E20000197603028214308565,t,2022-01-20 23:01:38.175407+05:30,2022-01-20 23:01:38.175441+05:30,1,,1243
2535,868996034841668,5755250153019,E251446E6574000000000409,t,2022-01-20 23:01:38.177044+05:30,2022-01-20 23:01:38.177075+05:30,1,,1125
2536,868325025359052,5755250039057,E251446E6574000000003679,t,2022-01-20 23:01:38.178697+05:30,2022-01-20 23:01:38.178728+05:30,1,,1244
2537,868996034840744,5755250153018,E251446E6574000000000436,t,2022-01-20 23:01:38.180247+05:30,2022-01-20 23:01:38.180278+05:30,1,,1106
2538,868325025374291,5755250039027,E2003084000500661000B2F6,t,2022-01-20 23:01:38.182061+05:30,2022-01-20 23:01:38.182091+05:30,1,,1245
2539,868325025293129,5755250039064,E20000197603007215107AF8,t,2022-01-20 23:01:38.183628+05:30,2022-01-20 23:01:38.183659+05:30,1,,1246
2540,868325025358765,5755250039063,E20000197603014315007DDF,t,2022-01-20 23:01:38.185251+05:30,2022-01-20 23:01:38.185286+05:30,1,,1247
2541,868996034839480,5755250132337,E251446E6574000000000528,t,2022-01-20 23:01:38.186956+05:30,2022-01-20 23:01:38.186987+05:30,1,,1700
2542,868996034837237,5755250039243,,t,2022-01-20 23:01:38.188598+05:30,2022-01-20 23:01:38.188629+05:30,1,,1262
2543,868325025380884,5755250039058,E200001976030227143084FD,t,2022-01-20 23:01:38.190136+05:30,2022-01-20 23:01:38.190167+05:30,1,,1248
2544,868325025349947,5755250039043,E2000019760302411120A98A,t,2022-01-20 23:01:38.19182+05:30,2022-01-20 23:01:38.191851+05:30,1,,1249
2545,868996034903666,5755250132333,E251446E6574000000000542,t,2022-01-20 23:01:38.193344+05:30,2022-01-20 23:01:38.193381+05:30,1,,1701
2546,868996034902973,5755250039207,E251446E6574000000003142,t,2022-01-20 23:01:38.195008+05:30,2022-01-20 23:01:38.195039+05:30,1,,1250
2547,868996034902874,5755250132196,E251446E6574000000003656,t,2022-01-20 23:01:38.19652+05:30,2022-01-20 23:01:38.196551+05:30,1,,1754
2548,868996034902965,5755250039264,E251446E6574000000003146,t,2022-01-20 23:01:38.19815+05:30,2022-01-20 23:01:38.19818+05:30,1,,1251
2549,868996034837021,5755250039188,E251446E6574000000000053,t,2022-01-20 23:01:38.199771+05:30,2022-01-20 23:01:38.199802+05:30,1,,1549
2550,868996034903047,5755250039208,E251446E6574000000003136,t,2022-01-20 23:01:38.201532+05:30,2022-01-20 23:01:38.201563+05:30,1,,1252
2551,868996034831370,5755250152956,,t,2022-01-20 23:01:38.203092+05:30,2022-01-20 23:01:38.203124+05:30,1,,1756
2552,868325025384175,5755250039049,E251446E6574000000003149,t,2022-01-20 23:01:38.204777+05:30,2022-01-20 23:01:38.204808+05:30,1,,1253
2553,868996034836114,5755250132359,,t,2022-01-20 23:01:38.206311+05:30,2022-01-20 23:01:38.206358+05:30,1,,1757
2554,868325025366636,5755250039035,E2000019760300380960BADC,t,2022-01-20 23:01:38.207956+05:30,2022-01-20 23:01:38.207989+05:30,1,,1254
2555,868325025368756,9819531317,E2000019760301611030AFB8,t,2022-01-20 23:01:38.209719+05:30,2022-01-20 23:01:38.20975+05:30,1,,1255
2556,868325025421027,9819588063,E2000019760301981120A8E1,t,2022-01-20 23:01:38.211285+05:30,2022-01-20 23:01:38.211355+05:30,1,,1256
2557,868996034903245,5755250039206,E251446E6574000000003192,t,2022-01-20 23:01:38.21282+05:30,2022-01-20 23:01:38.212851+05:30,1,,1257
2558,868996034840595,5755250153017,E251446E6574000000000410,t,2022-01-20 23:01:38.214511+05:30,2022-01-20 23:01:38.214543+05:30,1,,1124
